LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Amapá
Casos confirmados por Município de notificação e Mês Notificação
Período:2020
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"160005 SERRA DO NAVIO";2;2;3;2;3;4;2;2;-;-;4;9;33
"160010 AMAPA";2;-;-;1;-;-;-;-;1;-;-;-;4
"160015 PEDRA BRANCA DO AMAPARI";1;1;6;3;9;4;4;1;-;3;6;2;40
"160020 CALCOENE";1;9;3;2;3;1;9;4;2;2;19;11;66
"160023 FERREIRA GOMES";-;-;1;-;-;1;-;1;-;-;1;-;4
"160027 LARANJAL DO JARI";15;3;8;11;11;19;14;19;7;7;12;16;142
"160030 MACAPA";14;12;9;5;11;15;21;8;11;8;16;18;148
"160040 MAZAGAO";1;-;-;-;3;-;1;1;-;-;-;2;8
"160050 OIAPOQUE";16;6;16;16;32;33;12;7;8;22;22;18;208
"160053 PORTO GRANDE";1;-;5;7;16;4;2;2;3;1;2;4;47
"160070 TARTARUGALZINHO";1;2;-;3;-;5;4;1;-;2;2;3;23
"160080 VITORIA DO JARI";-;-;1;-;3;2;-;5;-;1;-;-;12
"Total";54;35;52;50;91;88;69;51;32;46;84;83;735
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
  Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
  Excluídas duplicidades de dados de 2007 a 2021.
  Dados validados pela Grupo Técnico de Leishmanioses/CGZV/DEDT/SVSA/MS.
  Dados a partir de 2020 referentes ao estado do Espírito Santo são oriundos do Sistema de Informação e-SUS VS, em uso pelo estado desde janeiro de 2020.
  A partir de 2020 foi realizado a incorporação pela CGZV os dados do e-SUS VE ES aos dados do banco nacional.
  Dados de 2007 atualizados em 12/05/2009.
  Dados de 2008 atualizados em 23/02/2010.
  Dados de 2009 atualizados em 03/09/2010.
  Dados de 2010 atualizados em 05/12/2011.
  Dados de 2011 atualizados em 27/08/2012.
  Dados de 2012 atualizados em 30/10/2013.
  Dados de 2013 atualizados em 28/08/2014.
  Dados de 2014 atualizados em 21/08/2015.
  Dados de 2015 atualizados em 14/10/2016.
  Dados de 2016 atualizados em 13/09/2017.
  Dados de 2017 atualizados em 05/09/2018.
  Dados de 2018 atualizados em 01/10/2019.
  Dados de 2019 atualizados em 11/08/2020.
  Dados de 2020 atualizados em 08/10/2021.
  Dados de 2021 atualizados em 14/09/2022.
  Dados de 2022 atualizados em 03/03/2023, sujeitos à revisão.
 *Dados disponibilizados no TABNET em março de 2023.
 
